00:53:07.471576 IP 192.168.0.1.49472 > 10.0.0.2.5001: Flags [S], seq 1839749202, win 42340, options [mss 1460,sackOK,TS val 3861575197 ecr 0,nop,wscale 9], length 0
00:53:07.494267 IP 192.168.0.1.49472 > 10.0.0.2.5001: Flags [.], ack 3665867184, win 83, options [nop,nop,TS val 3861575222 ecr 3839093548], length 0
00:53:07.639502 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458216932:1458218380, ack 1830236554, win 83, options [nop,nop,TS val 3861575367 ecr 3839093693], length 1448
00:53:07.640367 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458218380:1458219828, ack 1830236554, win 83, options [nop,nop,TS val 3861575368 ecr 3839093694], length 1448
00:53:07.640368 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458219828:1458221276, ack 1830236554, win 83, options [nop,nop,TS val 3861575368 ecr 3839093694], length 1448
00:53:07.641230 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458221276:1458222724, ack 1830236554, win 83, options [nop,nop,TS val 3861575369 ecr 3839093694], length 1448
00:53:07.641231 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458222724:1458224172, ack 1830236554, win 83, options [nop,nop,TS val 3861575369 ecr 3839093694], length 1448
00:53:07.642126 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458224172:1458225620, ack 1830236554, win 83, options [nop,nop,TS val 3861575370 ecr 3839093695], length 1448
00:53:07.642128 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458225620:1458227068, ack 1830236554, win 83, options [nop,nop,TS val 3861575370 ecr 3839093695], length 1448
00:53:07.642959 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458227068:1458228516, ack 1830236554, win 83, options [nop,nop,TS val 3861575371 ecr 3839093696], length 1448
00:53:07.642961 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458228516:1458229964, ack 1830236554, win 83, options [nop,nop,TS val 3861575371 ecr 3839093696], length 1448
00:53:07.643831 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458229964:1458231412, ack 1830236554, win 83, options [nop,nop,TS val 3861575371 ecr 3839093696], length 1448
00:53:07.643834 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458231412:1458232860, ack 1830236554, win 83, options [nop,nop,TS val 3861575371 ecr 3839093696], length 1448
00:53:07.644786 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458232860:1458234308, ack 1830236554, win 83, options [nop,nop,TS val 3861575372 ecr 3839093696], length 1448
00:53:07.644789 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458234308:1458235756, ack 1830236554, win 83, options [nop,nop,TS val 3861575372 ecr 3839093696], length 1448
00:53:07.645573 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458235756:1458237204, ack 1830236554, win 83, options [nop,nop,TS val 3861575373 ecr 3839093696], length 1448
00:53:07.645574 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458237204:1458238652, ack 1830236554, win 83, options [nop,nop,TS val 3861575373 ecr 3839093696], length 1448
00:53:07.650037 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458238652:1458240100, ack 1830236554, win 83, options [nop,nop,TS val 3861575378 ecr 3839093704], length 1448
00:53:07.650038 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458240100:1458240324, ack 1830236554, win 83, options [nop,nop,TS val 3861575378 ecr 3839093704], length 224
00:53:07.651916 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458240324:1458241772, ack 1830236554, win 83, options [nop,nop,TS val 3861575379 ecr 3839093705], length 1448
00:53:07.651918 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458241772:1458243220, ack 1830236554, win 83, options [nop,nop,TS val 3861575379 ecr 3839093705], length 1448
00:53:07.653124 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458243220:1458244668, ack 1830236554, win 83, options [nop,nop,TS val 3861575381 ecr 3839093707], length 1448
00:53:07.653126 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458244668:1458246116, ack 1830236554, win 83, options [nop,nop,TS val 3861575381 ecr 3839093707], length 1448
00:53:07.654359 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458246116:1458247564, ack 1830236554, win 83, options [nop,nop,TS val 3861575382 ecr 3839093708], length 1448
00:53:07.654360 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458247564:1458249012, ack 1830236554, win 83, options [nop,nop,TS val 3861575382 ecr 3839093708], length 1448
00:53:07.655534 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458249012:1458250460, ack 1830236554, win 83, options [nop,nop,TS val 3861575383 ecr 3839093709], length 1448
00:53:07.655536 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458250460:1458251908, ack 1830236554, win 83, options [nop,nop,TS val 3861575383 ecr 3839093709], length 1448
00:53:07.656804 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458251908:1458253356, ack 1830236554, win 83, options [nop,nop,TS val 3861575384 ecr 3839093710], length 1448
00:53:07.656806 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458253356:1458254804, ack 1830236554, win 83, options [nop,nop,TS val 3861575384 ecr 3839093710], length 1448
00:53:07.657988 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458254804:1458256252, ack 1830236554, win 83, options [nop,nop,TS val 3861575386 ecr 3839093712], length 1448
00:53:07.657989 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458256252:1458257700, ack 1830236554, win 83, options [nop,nop,TS val 3861575386 ecr 3839093712], length 1448
00:53:07.659171 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458257700:1458259148, ack 1830236554, win 83, options [nop,nop,TS val 3861575387 ecr 3839093713], length 1448
00:53:07.659173 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458259148:1458260596, ack 1830236554, win 83, options [nop,nop,TS val 3861575387 ecr 3839093713], length 1448
00:53:07.660436 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458260596:1458262044, ack 1830236554, win 83, options [nop,nop,TS val 3861575388 ecr 3839093714], length 1448
00:53:07.660438 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458262044:1458263492, ack 1830236554, win 83, options [nop,nop,TS val 3861575388 ecr 3839093714], length 1448
00:53:07.660439 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458263492:1458264940, ack 1830236554, win 83, options [nop,nop,TS val 3861575388 ecr 3839093714], length 1448
00:53:07.665861 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458264940:1458266388, ack 1830236554, win 83, options [nop,nop,TS val 3861575390 ecr 3839093716], length 1448
00:53:07.665865 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458266388:1458267836, ack 1830236554, win 83, options [nop,nop,TS val 3861575390 ecr 3839093716], length 1448
00:53:07.665867 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458267836:1458269284, ack 1830236554, win 83, options [nop,nop,TS val 3861575390 ecr 3839093716], length 1448
00:53:07.665868 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458269284:1458270732, ack 1830236554, win 83, options [nop,nop,TS val 3861575390 ecr 3839093716], length 1448
00:53:07.666974 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458270732:1458272180, ack 1830236554, win 83, options [nop,nop,TS val 3861575395 ecr 3839093718], length 1448
00:53:07.666976 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458272180:1458273628, ack 1830236554, win 83, options [nop,nop,TS val 3861575395 ecr 3839093718], length 1448
00:53:07.666978 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458273628:1458275076, ack 1830236554, win 83, options [nop,nop,TS val 3861575395 ecr 3839093718], length 1448
00:53:07.666980 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458275076:1458276524, ack 1830236554, win 83, options [nop,nop,TS val 3861575395 ecr 3839093718], length 1448
00:53:07.668188 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458276524:1458277972, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093719], length 1448
00:53:07.668191 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458277972:1458279420, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093719], length 1448
00:53:07.668192 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458279420:1458280868, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093719], length 1448
00:53:07.668194 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458280868:1458282316, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093719], length 1448
00:53:07.668608 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458282316:1458283764, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093721], length 1448
00:53:07.668620 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458283764:1458285212, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093721], length 1448
00:53:07.668621 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458285212:1458286660, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093721], length 1448
00:53:07.668623 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458286660:1458288108, ack 1830236554, win 83, options [nop,nop,TS val 3861575396 ecr 3839093721], length 1448
00:53:07.669469 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458288108:1458289556, ack 1830236554, win 83, options [nop,nop,TS val 3861575397 ecr 3839093723], length 1448
00:53:07.669479 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458289556:1458291004, ack 1830236554, win 83, options [nop,nop,TS val 3861575397 ecr 3839093723], length 1448
00:53:07.669481 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458291004:1458292452, ack 1830236554, win 83, options [nop,nop,TS val 3861575397 ecr 3839093723], length 1448
00:53:07.669483 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458292452:1458293900, ack 1830236554, win 83, options [nop,nop,TS val 3861575397 ecr 3839093723], length 1448
00:53:07.670381 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458293900:1458295348, ack 1830236554, win 83, options [nop,nop,TS val 3861575398 ecr 3839093723], length 1448
00:53:07.670383 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458295348:1458296796, ack 1830236554, win 83, options [nop,nop,TS val 3861575398 ecr 3839093723], length 1448
00:53:07.670385 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458296796:1458298244, ack 1830236554, win 83, options [nop,nop,TS val 3861575398 ecr 3839093723], length 1448
00:53:07.670386 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458298244:1458299692, ack 1830236554, win 83, options [nop,nop,TS val 3861575398 ecr 3839093723], length 1448
00:53:07.671190 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458299692:1458301140, ack 1830236554, win 83, options [nop,nop,TS val 3861575399 ecr 3839093723], length 1448
00:53:07.671192 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458301140:1458302588, ack 1830236554, win 83, options [nop,nop,TS val 3861575399 ecr 3839093723], length 1448
00:53:07.671194 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458302588:1458304036, ack 1830236554, win 83, options [nop,nop,TS val 3861575399 ecr 3839093723], length 1448
00:53:07.671196 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458304036:1458305484, ack 1830236554, win 83, options [nop,nop,TS val 3861575399 ecr 3839093723], length 1448
00:53:07.672047 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458305484:1458306932, ack 1830236554, win 83, options [nop,nop,TS val 3861575400 ecr 3839093723], length 1448
00:53:07.672049 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458306932:1458308380, ack 1830236554, win 83, options [nop,nop,TS val 3861575400 ecr 3839093723], length 1448
00:53:07.672051 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458308380:1458309828, ack 1830236554, win 83, options [nop,nop,TS val 3861575400 ecr 3839093723], length 1448
00:53:07.672053 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458309828:1458311276, ack 1830236554, win 83, options [nop,nop,TS val 3861575400 ecr 3839093723], length 1448
00:53:07.673180 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458311276:1458312724, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673182 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458312724:1458314172, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673184 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458314172:1458315620, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673185 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458315620:1458317068, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673774 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458317068:1458318516, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673887 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458318516:1458319964, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673889 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458319964:1458321412, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.673890 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458321412:1458322860, ack 1830236554, win 83, options [nop,nop,TS val 3861575401 ecr 3839093727], length 1448
00:53:07.674613 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458322860:1458324308, ack 1830236554, win 83, options [nop,nop,TS val 3861575402 ecr 3839093728], length 1448
00:53:07.674615 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458324308:1458325756, ack 1830236554, win 83, options [nop,nop,TS val 3861575402 ecr 3839093728], length 1448
00:53:07.674616 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458325756:1458327204, ack 1830236554, win 83, options [nop,nop,TS val 3861575402 ecr 3839093728], length 1448
00:53:07.674617 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458327204:1458328652, ack 1830236554, win 83, options [nop,nop,TS val 3861575402 ecr 3839093728], length 1448
00:53:07.675491 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458328652:1458330100, ack 1830236554, win 83, options [nop,nop,TS val 3861575403 ecr 3839093729], length 1448
00:53:07.675493 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458330100:1458331548, ack 1830236554, win 83, options [nop,nop,TS val 3861575403 ecr 3839093729], length 1448
00:53:07.675494 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458331548:1458332996, ack 1830236554, win 83, options [nop,nop,TS val 3861575403 ecr 3839093729], length 1448
00:53:07.675495 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458332996:1458334444, ack 1830236554, win 83, options [nop,nop,TS val 3861575403 ecr 3839093729], length 1448
00:53:07.676307 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458334444:1458335892, ack 1830236554, win 83, options [nop,nop,TS val 3861575404 ecr 3839093729], length 1448
00:53:07.676308 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458335892:1458337340, ack 1830236554, win 83, options [nop,nop,TS val 3861575404 ecr 3839093729], length 1448
00:53:07.676309 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458337340:1458338788, ack 1830236554, win 83, options [nop,nop,TS val 3861575404 ecr 3839093729], length 1448
00:53:07.676310 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458338788:1458340236, ack 1830236554, win 83, options [nop,nop,TS val 3861575404 ecr 3839093729], length 1448
00:53:07.677184 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458340236:1458341684, ack 1830236554, win 83, options [nop,nop,TS val 3861575405 ecr 3839093729], length 1448
00:53:07.677186 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458341684:1458343132, ack 1830236554, win 83, options [nop,nop,TS val 3861575405 ecr 3839093729], length 1448
00:53:07.677188 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458343132:1458344580, ack 1830236554, win 83, options [nop,nop,TS val 3861575405 ecr 3839093729], length 1448
00:53:07.677189 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458344580:1458346028, ack 1830236554, win 83, options [nop,nop,TS val 3861575405 ecr 3839093729], length 1448
00:53:07.678088 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458346028:1458347476, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678090 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458347476:1458348924, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678091 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458348924:1458350372, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678094 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458350372:1458351820, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678893 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458351820:1458353268, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678906 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458353268:1458354716, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678908 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458354716:1458356164, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.678909 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458356164:1458357612, ack 1830236554, win 83, options [nop,nop,TS val 3861575406 ecr 3839093732], length 1448
00:53:07.679801 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458357612:1458359060, ack 1830236554, win 83, options [nop,nop,TS val 3861575407 ecr 3839093733], length 1448
00:53:07.679803 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458359060:1458360508, ack 1830236554, win 83, options [nop,nop,TS val 3861575407 ecr 3839093733], length 1448
00:53:07.679805 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458360508:1458361956, ack 1830236554, win 83, options [nop,nop,TS val 3861575407 ecr 3839093733], length 1448
00:53:07.679806 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458361956:1458363404, ack 1830236554, win 83, options [nop,nop,TS val 3861575407 ecr 3839093733], length 1448
00:53:07.680679 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458363404:1458364852, ack 1830236554, win 83, options [nop,nop,TS val 3861575408 ecr 3839093734], length 1448
00:53:07.680680 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458364852:1458366300, ack 1830236554, win 83, options [nop,nop,TS val 3861575408 ecr 3839093734], length 1448
00:53:07.680682 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458366300:1458367748, ack 1830236554, win 83, options [nop,nop,TS val 3861575408 ecr 3839093734], length 1448
00:53:07.680683 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458367748:1458369196, ack 1830236554, win 83, options [nop,nop,TS val 3861575408 ecr 3839093734], length 1448
00:53:07.681454 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458369196:1458370644, ack 1830236554, win 83, options [nop,nop,TS val 3861575409 ecr 3839093735], length 1448
00:53:07.681455 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458370644:1458372092, ack 1830236554, win 83, options [nop,nop,TS val 3861575409 ecr 3839093735], length 1448
00:53:07.681456 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458372092:1458373540, ack 1830236554, win 83, options [nop,nop,TS val 3861575409 ecr 3839093735], length 1448
00:53:07.681457 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [P.], seq 1458373540:1458374988, ack 1830236554, win 83, options [nop,nop,TS val 3861575409 ecr 3839093735], length 1448
00:53:07.682303 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458374988:1458376436, ack 1830236554, win 83, options [nop,nop,TS val 3861575410 ecr 3839093736], length 1448
00:53:07.682305 IP 192.168.0.1.49484 > 10.0.0.2.5001: Flags [.], seq 1458376436:1458377884, ack 1830236554, win 83, options [nop,nop,TS val 3861575410 ecr 3839093736], length 1448
